smiles,Ea,Er,sum_Ea_Er,diff_Ea_Er,sa_score
CC=C1C2C=CC1C13NC21C1CCC3C1I,86.3372494,0.387548311,86.72479771,-85.94970109,6.791488844
O=CC=CC=C1C2C=CC1C13SC21C1CCC3O1,87.3112,2.430082,89.74128,-84.8811,6.791302
SC(C=CC=CC=CC1C23C4C=CC(C4)C12C1CCC3C1)C1CO1,81.58153415,0.140970476,81.72250463,-81.44056367,6.791187713
C=CC=CC=CC1(SC=CC)C23C4C=CC(C4)C12C1CCC3C1,82.26169,-0.15932,82.10237,-82.421,6.791098
C=CC1=CC2CC1C13CC21C1CC3CC1Br,88.06008536,7.231444552,95.29152991,-80.82864081,6.791044249
CC(F)OC=CC=C1C2CCC1C13OC21C1C=CC3C1,87.52119361,-0.005076083,87.51611753,-87.52626969,6.791015306
FC(I)OCC=C1C2C=CC1C13CC21C1CCC3C1,84.78209089,0.372775189,85.15486608,-84.4093157,6.790696204
CCC(C)C12C=CC(C1F)C13CC21C1CCC3O1,84.49921075,2.67029841,87.16950916,-81.82891234,6.790654472
FC(Br)C12CCC(C1)C13CC21C1C=CC3C1,84.7589789,0.401971352,85.16095025,-84.35700755,6.790610804
SCC1=CC=CC1C=CC1C23C4C=CC(C4)C12C1CCC3C1,83.32370905,0.2354545,83.55916355,-83.08825455,6.790597191
C=CC1C(CBr)C2CC1C13CC21C1C=CC3C1,77.73431937,-10.43547156,67.29884781,-88.16979093,6.790235871
CC=C1C2CCC1C13OC21C1C=C(OC2C=CC4Oc5ccccc5C24CC)C3O1,93.63651586,5.384354641,99.0208705,-88.25216121,6.790029528
C=CC=CCC1C2CC(C)C1C13SC21C1C=CC3C1C,78.24831,-8.07034,70.17797,-86.3186,6.789904
CC=CC=CC1C(C=CC=O)C2CC1C13OC21C1C=CC3C1,77.93925539,-17.71071796,60.22853743,-95.64997335,6.78988804
C=CC=C1C2C=CC1C13CC21C1CCC3(Cl)C1,85.3121284,1.124775708,86.4369041,-84.18735269,6.789852163
C=CC=CC=CC(CCBr)CCC1=CC=CC1C1C2C=CC1C13CC21C1CCC3C1,84.81080258,1.93126903,86.74207161,-82.87953355,6.789828772
CC=CC=C(OC=CC)C1CC2CC1C13CC21C1C=CC3C1,80.1225764,-4.658300743,75.46427566,-84.78087715,6.78982397
C=CC1C2C=CC1(C(C)CC)C13SC21C1CCC3C1,83.05674751,1.576291015,84.63303853,-81.4804565,6.789822681
C=CC=CC1C2C=CC1C13CC21C1CC(F)C3C1,84.93002129,0.658979746,85.58900103,-84.27104154,6.789749617
ClC1CC2CC1C13CC21C1CC3C=C1Br,83.90416626,-2.76939521,81.13477105,-86.67356147,6.789720656
CC1C2CCC1(N1C3C=CC1C14C5CCC(C5)C31C4Cl)CC2,83.26729245,2.495085273,85.76237772,-80.77220717,6.789715673
C=C(Br)C1CC2CC1C13C4C=CC(C4)C21C3Cl,79.31658181,-7.704957669,71.61162414,-87.02153948,6.789427178
CC1C23C4CCC(C4=CF)C12C1C=CC3C1C1CCC(Br)N1C=Cc1ccco1,84.39222473,1.660800204,86.05302493,-82.73142452,6.789223457
FC(Br)(I)C12CCC(C1)C13CC12C1C=CC3C1,84.50218222,-0.157384593,84.34479763,-84.65956682,6.789215993
BrCC=CSCC=CCOC12CCC(C1)C13CC21C1C=CC3C1,80.85549,0.004754,80.86025,-80.8507,6.78913
C=CC=CC=C1C23C4C=CC(C4)C12C1CC3CC1C=CC=CCCl,77.5629128,-9.416156672,68.14675613,-86.97906948,6.788976748
CC=CC=CC1C2CCC1C13CC21C1C=CC3(C)N1,83.07036431,-1.911891289,81.15847302,-84.9822556,6.788974246
C=CC=CC(=CC=C)C1C2C=C(Br)C1C13CC21C1CCC3C1,82.76295,-0.11427,82.64868,-82.8772,6.788969
BrC1=CC=C(C=CC=CC=CC2C34C5C=CC(C5)C23C2CCC4C2)C2C=CCC12,83.1461274,0.297211196,83.44333859,-82.8489162,6.788897275
CCC1CC2C(=CF)C1C13CC21C1C=CC3C1C,83.0474051,-1.610673994,81.43673111,-84.6580791,6.788859902
CC=C(C)C1C2CCC1C13CC21C1C=CC3(O)N1,80.7632104,-5.480543149,75.28266725,-86.24375354,6.788781749
CC1C(=CC2C34C5C=CC(C5)C23C2CCC4C2)C=C2CC=CC21,82.95637244,0.129463372,83.08583581,-82.82690907,6.788770222
CC=CC=CC1C(O)C2CC1C13OC21C1C=CC3O1,76.0838525,-20.42875692,55.65509558,-96.51260941,6.788734802
C=CC=C1C2C=CC1(Br)C13C4CCC(C4)C21C3C,83.55158222,0.340855574,83.8924378,-83.21072665,6.788537405
FC=C(Br)C(=CF)C1C2C=CC1C13CC21C1CCC3C1,83.33955201,0.467457553,83.80700957,-82.87209446,6.78852661
CC=CC1C(C)C2CC1C13OC21C1C=CC3O1,79.95874696,-13.87917565,66.07957131,-93.83792261,6.788441522
CC12CCC(S1)C13CC21C1C=CC3C1,87.45852658,0.363478879,87.82200545,-87.0950477,6.788286246
C=C(C)C1C2C=C(Br)C1C13CC21C1CC(Br)C3C1,86.47089,3.390264,89.86115,-83.0806,6.7882
C=CC=CC=CC1=CC2CC1C13CC21C1CC(Br)C3C1,88.71706,8.501319,97.21838,-80.2157,6.788186
C=C1C2CCC1C13OC21C1C=C(C=CC=CC=CI)C3O1,90.02196,6.567717,96.58968,-83.4542,6.788177
CC(C1=CCC(Br)=C1)=C1C2CCC1C13OC21C1C=CC3O1,85.77241912,-2.311954917,83.4604642,-88.08437403,6.788117911
BrC12CCC(C1)C13SC21C1C=CC3C1,85.86393,-0.10373,85.7602,-85.9677,6.78808
CCC(C)C1C(N)CC(F)C1C1CC2CC1C13CC21C1C=CC3C1,81.19059801,-5.266311384,75.92428663,-86.45690939,6.788068492
CC1CC2CC1C13CC21C1SC3C=C1N,88.16755,3.938696,92.10625,-84.2289,6.788056
C=CCC1CC2CC1(Br)C13OC21C1C=CC3O1,82.39698525,-6.094247849,76.3027374,-88.4912331,6.787933634
CC(F)C12C=CC(S1)C13OC21C1CCC3C1,88.3095409,-0.841432222,87.46810867,-89.15097312,6.787889734
C=CC=CC=CC=CC=CCC1=CC2CC1C13CC21C1CCC3S1,86.91835,3.186155,90.1045,-83.7322,6.787737
OC=CC=CC1C23C4C=CC(C4)C12C1CCC3C1=CF,83.79975933,0.002195718,83.80195505,-83.79756362,6.787679507
CC=COCC=C1C2C=C(OC=CC)C1C13OC21C1CCC3C1,93.25432084,6.442781454,99.6971023,-86.81153939,6.787551784
CC(N)C1(Br)C2C=CC1C13C4CCC(C4)C21C3S,84.20246,5.304468,89.50693,-78.898,6.787247
CC1(C2C3CCC2C24CC32C2C=CC4N2)C=C1,83.9286011,-3.978655431,79.94994567,-87.90725653,6.787207265
BrCCC1SCC=C1N1C2C=CC1C13CC21C1CCC3C1,85.55344163,-1.861698394,83.69174324,-87.41514003,6.787124204
C=CC=CC=CC1C2C=C(O)C1C13CC21C1CCC3C1Br,88.4495,7.792307,96.2418,-80.6572,6.787053
CC=C1C2CCC1C13NC21C1C=CC3C1=C1CCCC1C=CCCF,86.91593322,-0.996962942,85.91897028,-87.91289616,6.786874449
CC=COC1C(N)C2CC1C13CC21C1C=CC3C1,81.16664797,-12.48901851,68.67762947,-93.65566648,6.786849913
CC=CNC12C=CC(C1F)C13OC21C1CCC3C1,86.9987624,0.265800376,87.26456278,-86.73296203,6.786838432
BrC=C(C1=CC(CCBr)C=C1)C1C23C4C=CC(C4)C12C1CCC3C1,83.88326288,0.348994245,84.23225713,-83.53426864,6.786832572
C=C(C)C1CC2CC1C13CC21C1C=CC3N1,80.24409224,-10.53409485,69.70999739,-90.77818709,6.786760972
CCC1C2C=CC1C13C4CC(CC4CBr)C21C3I,82.44174661,-1.131705283,81.31004133,-83.57345189,6.786743124
BrCC=CCOC1=CC2CC1C13CC21C1CCC3S1,94.09232,7.851221,101.9435,-86.2411,6.786588
FC(Br)C1CC2CC1C13CC21C1C=CC3C1,83.26692727,-1.074433373,82.1924939,-84.34136065,6.786571822
CC=NC1CC2CC1C13CC21C1C=CC3N1CC,81.33686005,-7.952882403,73.38397765,-89.28974246,6.786532219
C=CC=CC=CC=C(C)C12CC(CC1N)C13CC21C1C=CC3C1,78.50776981,-9.084634764,69.42313505,-87.59240457,6.786485076
CC1C23C4C=CC(C4)C12C1CC3CC1C(CCl)CBr,77.82802547,-2.448158078,75.37986739,-80.27618354,6.786461257
C=CC(CC)=C1C=C(C)C(=C2C3CCC2C24OC32C2C=CC4O2)C1,83.77853972,-2.08071382,81.6978259,-85.85925354,6.786391902
C=CC=C(C)C1C2C=CC1(N)C13C(=C)C21C1CCC3C1,87.17242,1.864173,89.03659,-85.3082,6.786366
BrC(Br)(Br)C1CC2CC1C13CC21C1C=CC3C1,79.87118073,-4.869966646,75.00121408,-84.74114737,6.786305416
OC1CC2CC1C13OC21C1C=CC3N1,85.98408672,-8.548438368,77.43564835,-94.53252509,6.786039448
CC(C1CN1)C1C2C=CC1C13C4CCC(C4)C21C3(I)I,94.66754516,20.60092485,115.26847,-74.06662031,6.785947133
CC1=CC2OC1C13CC21C1CC(N)C3O1,83.46322295,-5.576094691,77.88712826,-89.03931764,6.785792212
ClC1C2CCC1C13CC21C1C=CC3N1,85.10287682,-1.931096658,83.17178016,-87.03397348,6.785746658
C1=CC2OC1C13OC21C1CCC3N1,87.16162431,-0.479870346,86.68175396,-87.64149466,6.785730415
C=C1C2CC(CBr)C1C13CC21C1C=CC3C1,84.16840873,-1.9301364,82.23827233,-86.09854513,6.785650269
C=CCC1CC2NC1C13CC21C1C=CC3C1,84.92246442,-0.506620886,84.41584353,-85.4290853,6.785406008
N=CC=C(I)CC1C2C=CC1C13CC21C1CCC3C1,85.13526244,1.540814187,86.67607663,-83.59444826,6.785234348
FC(I)=CC=CCC=CCC1=CC=CC1C1C2C=CC1C13CC21C1CCC3C1,84.93555961,1.57375895,86.50931856,-83.36180066,6.78521181
OC=CC=CC=CC=C1C23C4C=CC(C4)C12C1(CF)CCC3C1,86.34174647,0.244460485,86.58620696,-86.09728599,6.785164872
CCC(C)=C1C23C4CCC(S4)C12C1C=CC3C1SC,88.58014048,0.087699302,88.66783978,-88.49244117,6.785143159
C=CC=CC(=C)C1C2C=C(C)C1C13C(=CC=C)C21C1CCC3C1,85.6237,5.041777,90.66548,-80.5819,6.78512
CCC(C)=C1C2C=CC1C13C4CCC(S4)C21C3Br,87.01382331,1.060921176,88.07474448,-85.95290213,6.784994709
CCC(C)=CC1C=CC(N)C1C12CCC(C1)C13CC21C1C=CC3C1,80.28190812,-1.164944795,79.11696332,-81.44685291,6.78493174
FC(Br)C=CC=CC1C2C=CC1C13CC21C1CCC3O1,85.97474086,2.19601585,88.17075671,-83.77872501,6.78485138
CC12C=CC(S1)C13C4CCC(C4)C21C3F,85.97235423,-0.111626569,85.86072766,-86.0839808,6.784819762
FC=CC1C23C4CCC(C4)C12C1C=CC3C1=CCBr,84.4986036,-0.781953393,83.71665021,-85.28055699,6.784620082
C=CC=CC=CC1C23C4CCC(C4)C12C1(CC)C=CC3C1Br,80.5305207,0.401331167,80.93185187,-80.12918953,6.784547277
C=CC(=C)C1C2C=CC1C13CC21C1CC(N)C3C1,80.42344,-6.9797,73.44373,-87.4031,6.784516
C=CCC1C2C=CC1C13NC21C1CC(C=CC=CC)C3C1,79.16638495,-7.471648434,71.69473652,-86.63803339,6.784411515
OC12CCC(O1)C13NC21C1C=CC3C1,88.61700998,2.396391735,91.01340171,-86.22061824,6.784405945
FC(I)C=C1C2C=CC1C13OC21C1CCC3C1,86.41848218,-0.016288259,86.40219392,-86.43477044,6.784404278
SC1=CC2C(CCBr)C1C13C4CCC(C4)C21C3Br,87.81573,4.547316,92.36305,-83.2684,6.784111
C1=CC2C(C3C4=CC=C3NCC4)C1C13CC21C1CCC3C1,85.28901597,1.615288956,86.90430492,-83.67372701,6.784103966
C=CCC1C2C=CC1C13CC21C1CC(I)C3C1,84.63796881,0.755304782,85.3932736,-83.88266403,6.784084223
CC1C2C=CC1C13C(=CF)C21C1CCC3C1=CF,84.94488131,-0.128620381,84.81626093,-85.07350169,6.784006474
OC1C23C4C=CC(N4)C12C1CCC3C1CBr,81.02123544,-3.067215252,77.95402019,-84.08845069,6.78388249
BrC1=CC2OC1C13C(=CC=CC=CI)C21C1CCC3C1,87.34819,0.104862,87.45305,-87.2433,6.783776
BrC1=C(C=CC=CC2CC3CC2C24CC32C2C=CC4C2)C=CC1,77.74895948,-9.024736826,68.72422265,-86.7736963,6.783743426
BrC1CC2CC1C13OC21C1C=CC3O1,85.84649655,-3.468161642,82.3783349,-89.31465819,6.783587666
C=CC1C2C=CC1(N)C13C4CCC(C4)C21C3N,81.54363,-7.51244,74.03118,-89.0561,6.783517
C=CC=C(C=CC=O)C1C2C=C(Br)C1C13CC21C1CCC3C1,84.73575,0.261887,84.99763,-84.4739,6.783259
BrC1CC2CC1(Br)C13CC21C1C=CC3C1,84.39333126,-1.559649785,82.83368148,-85.95298105,6.783113143
C(C=CC12CCC(CC1)C2)=CC1C23C4C=CC(C4)C12C1CCC3C1,84.09936064,-0.114142304,83.98521833,-84.21350294,6.782994684
C=C1C23C4CCC(N)(C4)C12C1C=CC3O1,85.69523,-1.39821,84.29702,-87.0934,6.782979
CC1(C=CC=CS)C2C=CC1C13CC21C1CCC3C1,84.30085384,2.352410088,86.65326393,-81.94844375,6.782976166
C=C(CC1C=CCC1F)C(=CC)C1C23C4C=CC(C4)C12C1CCC3C1,83.65979883,-0.459294148,83.20050469,-84.11909298,6.78289164
Fc1cccn1C12C=CC(C1Br)C13CC12C1CCC3O1,85.95074493,2.48723679,88.43798172,-83.46350814,6.782855624
BrCCC1C=CCC1=CC=CC1C2CCC1C13CC21C1C=CC3C1,83.77743928,-0.399721748,83.37771753,-84.17716103,6.782842846
CC(Br)=C1C2CCC1C13C4C=CC(C4)C21C3C(Br)=CF,80.40729549,-1.872419653,78.53487583,-82.27971514,6.782822099
CC=C1C2C=CC1C13C4CCC(C4)C21N3C(SC)=C1C=CCC=C1C,87.23249151,-1.07552574,86.15696577,-88.30801725,6.782770451
BrCC=CC1CC2CC1C13OC21C1C=CC3O1,80.95774871,-9.903723457,71.05402525,-90.86147216,6.782689954
C=CC1CC2CC1C13OC21C1C=C(O)C3O1,88.72584962,-4.341162738,84.38468689,-93.06701236,6.782649266
CCC(C)=C1C23C4CCC(S4)C12C1C=CC3C1Br,85.60652316,-0.048167648,85.55835551,-85.65469081,6.782429098
C=C1C2CCC1C13OC21C1C=CC3(Br)O1,85.81773206,-2.051183506,83.76654856,-87.86891557,6.782399785
C=CC1C2C(Br)=CC1(C(C)CC)C13NC21C1CCC3C1,87.76277034,2.117705549,89.88047589,-85.64506479,6.78226554
BrC=C1C2C=CC1C13NC21C1CCC3C1,86.30850016,0.909964408,87.21846457,-85.39853575,6.782069292
NC1C(O)C2CC1C13NC21C1C=CC3C1,83.22480017,-10.58016112,72.64463905,-93.80496129,6.781975133
CC1=C2CC=C(C1)C(C=O)=C2C1C2CCC1C13CC21C1C=CC3C1,84.35827909,0.322334227,84.68061332,-84.03594486,6.78191375
CC1C23C4CC(F)C(C4)C12C1C=CC3C1CBr,82.62683845,0.90997725,83.5368157,-81.7168612,6.78181928
C=CC1C(C)C2CC1C13NC21C1C=CC3C1,79.82987775,-12.60763521,67.22224254,-92.43751296,6.781620317
CC1C23C4C=CC(S4)C12C1CC3CC1O,84.46014589,-6.959835918,77.50030998,-91.41998181,6.781482467
CCCC=CC=CC=C(CC1=CC=CC1CCBr)N1C2C=CC1C13CC21C1CCC3C1,82.48648692,-2.621987212,79.86449971,-85.10847413,6.781471976
IC(I)C=COC1C2C=CC1C13CC21C1CCC3C1,82.46509056,0.917633844,83.38272441,-81.54745672,6.781425397
NC1C2CCC1(N)C13CC21C1C=CC3O1,83.75737,-3.20662,80.55075,-86.964,6.7813
CC12C=CC(S1)C13OC21C1CC(O)C3C1,87.47962386,-7.838238315,79.64138555,-95.31786218,6.781226202
C=CC=CC1C23C4CCC(C4)C12C1C=CC3N1,83.89076,-1.4259,82.46486,-85.3167,6.781211
N=CC=C(I)C1C2C=CC1C13CC21C1CCC3C1,83.90750812,0.635642434,84.54315056,-83.27186569,6.781084789
BrC1CC2CC1C13CC21C1C=CC3O1,85.05291788,-2.288614089,82.76430379,-87.34153197,6.781037947
CC1C23C4C=CC(N4)C12C1CCC3C1C=CCBr,80.64363205,-6.858876596,73.78475545,-87.50250864,6.780980943
CC1CCCC1C12C=CC(C1F)C13CC21C1CCC3S1,84.79586076,1.842757024,86.63861779,-82.95310374,6.780959674
ClC(=CCI)C1CC2CC1C13CC21C1C=CC3C1,81.04050834,-6.013807671,75.02670067,-87.05431601,6.780900562
CC1=C(C2CC3SC2C24CC32C2C=CC4C2)C=CCC1,77.7318355,-11.45468662,66.27714888,-89.18652212,6.780863267
C=CC1C(Br)C2CC1C13OC21C1C=CC3C1,81.32569772,-11.15943355,70.16626417,-92.48513127,6.780837708
FC=CC1=CC=C(N2C3C=CC2C24CC32C2CCC4C2)C1,82.50931425,-1.522025711,80.98728854,-84.03133996,6.780708059
C=CC=CC1C23C4C=CC(C4)C12C1(N)CCC3C1,84.04672,0.601909,84.64863,-83.4448,6.780602
CC1C2C=CC1C13C(=C4C(CBr)CCC4(F)Br)C21C1CCC3C1,86.79907222,1.237401593,88.03647381,-85.56167063,6.780561833
CCC12OC1CCCC2N1C2C=CC1C13C4CCC(C4)C21C3I,81.63450216,0.114056047,81.74855821,-81.52044611,6.780348298
CC=CCC1=CC2CC1C13NC21C1CC(N)C3C1,82.75637191,-4.575870443,78.18050146,-87.33224235,6.780338728
CC(N)C1C2C=CC1C13C4CC(CC4N)C21C3Br,79.37247,-6.52574,72.84673,-85.8982,6.780322
C=CC=C(CC=CCCCBr)C(=CF)C1CC2CC1C13CC21C1C=CC3C1,79.50608179,-8.876276354,70.62980544,-88.38235814,6.780055772
C=CC1C23C4C=CC(C4)C12C1CC3CC1C=CC=CCBr,78.03837381,-9.189770731,68.84860308,-87.22814455,6.779948967
IC(=CC=CC=CC1C=CCC1)C1C2C=CC1C13CC21C1CCC3C1,83.93727267,0.948118376,84.88539104,-82.98915429,6.77988191
CC=CC=C(C1=C(C)C(C)=CC1)C(F)(Br)C1C2CCC1C13CC21C1C=CC3C1,81.89660501,-2.890437982,79.00616703,-84.78704299,6.779842119
CC=C(C=CCl)C1CC2CC1C13CC21C1C=CC3C1,80.09470788,-6.460840154,73.63386773,-86.55554804,6.779747673
CC=C1C2CCC1C13C4C=CC(C4)C21C3C=C1C=CCN1,85.04070338,-0.410155429,84.63054795,-85.4508588,6.779727662
C1=CC(C2C3C=CC2C24SC32C2CCC4C2)=CCS1,86.31035518,0.644843139,86.95519832,-85.66551204,6.779657329
BrC1CC=CC1CC=CC=CC=C1C2C=CC1C13CC21C1CCC3C1,82.65619191,0.651818796,83.30801071,-82.00437312,6.779621577
FC(F)C=CCC=C(Br)C1CC2CC1C13CC21C1C=CC3C1,80.15564519,-7.109467553,73.04617764,-87.26511275,6.779511917
BrCCC1SC=CC=C1N1C2C=CC1C13CC21C1CCC3C1,82.92729576,-1.138575422,81.78872034,-84.06587118,6.779494706
C=CCC1CCC(Br)C1=C1C2CCC1C13OC21C1C=CC3O1,86.14305602,-2.105641203,84.03741482,-88.24869723,6.779354145
C=CC(C)SC=CC=CC=CC1C23C4C=CC(C4)C12C1CCC3C1,83.57557016,-0.512021053,83.06354911,-84.08759122,6.779286418
CC(F)C12C=CC(N1)C13OC21C1CCC3C1,86.91799873,-1.37210645,85.54589228,-88.29010518,6.779142577
O=CC=CC1C2C=CC1(S)C13CC21C1CCC3C1,83.85021869,0.869069705,84.71928839,-82.98114899,6.779018018
CC(CF)C(C)(CCBr)N1C2C=CC1C13CC21C1CCC3C1,84.53969822,3.084783282,87.62448151,-81.45491494,6.77892257
FC(Br)=CCC=CC1CC2CC1C13CC21C1C=CC3C1,78.64425904,-9.038607365,69.60565167,-87.6828664,6.778835465
NC1CC2CC1C13NC21C1C=CC3C1CC=CC=O,80.53318232,-7.154731039,73.37845128,-87.68791336,6.778833543
BrC12CCC(C1)C13CC21C1(C2CO2)C=CC3C1,83.34652,-0.29631,83.05021,-83.6428,6.778702
C=CC=C(C)C1C2C=CC1C13CC21C1CC(CBr)C3C1,83.26565356,-1.090185353,82.17546821,-84.35583891,6.778667535
C=C1C2CCC1C13C4C=CC(N4C(Br)=CC=CCC)C21C3Br,84.83858758,-1.010746379,83.8278412,-85.84933396,6.778530476
C=CC1C2C=CC1(Br)C13CC21C1CCC3(C2=CC=CC2)C1,83.94885,-0.18939,83.75945,-84.1382,6.778442
OC1CC2CC1C13SC21C1C=C(Br)C3O1,85.23378613,-8.037216501,77.19656963,-93.27100263,6.778238008
CC1C2C=C(Cl)C1(Br)C13SC21C1CCC3C1,88.66370558,6.600558089,95.26426367,-82.0631475,6.778056156
CC=CC=CC1C2CCC1(Br)C13OC21C1C=CC3O1,84.47257586,-3.258073598,81.21450226,-87.73064946,6.777995505
ClC1CC2CC1C13OC21C1C=CC3O1,84.01104068,-5.920151242,78.09088944,-89.93119192,6.77799517
ClC=C1C23C4CCC(C4)C12C1C=CC3C1C=CBr,86.52759948,0.580302827,87.10790231,-85.94729666,6.777841594
FC(I)=C1C2CCC1C13OC21C1C=CC3C1CBr,86.35413955,-0.196263015,86.15787654,-86.55040257,6.777827288
CC=COC1C2CCC1C13OC21C1C=CC3(CC)C1Br,86.33386065,0.595311167,86.92917182,-85.73854948,6.777759033
CCC(C)=C1C23C4CCC(O4)C12C1C=CC3C1=CBr,87.54863361,1.982962371,89.53159598,-85.56567124,6.777745723
C=CC1C2CCC1C13CC21C1C=CC3C1=CC=CC1C=CC=CC1,85.7385589,0.352833159,86.09139206,-85.38572574,6.777690517
FC=C(C1=CC(CCBr)C=C1)C1C23C4C=CC(C4)C12C1CCC3C1,80.17239494,0.26480246,80.4371974,-79.90759248,6.777571473
CC=C1C2C=CC1C13NC21C1CCC3C1=CC,84.82840471,0.365531457,85.19393617,-84.46287325,6.777447139
C=C1C2C=CC1C13CC21C1CC(CI)C3C1,84.09724803,-1.997613176,82.09963485,-86.0948612,6.777423848
CC1=CCC(C=CC=CCOC=CC(F)=CC2C3C=CC2C24CC32C2CCC4C2)=C1C,78.88280955,-2.614309842,76.2684997,-81.49711939,6.777399457
CC=C1OC=CC2=C1C(C1C3C=CC1C14CC31C1CCC4C1)=CCN2,81.43094166,0.568483454,81.99942511,-80.8624582,6.777337135
CCSC(Br)=CC1CC2CC1C13CC21C1C=CC3C1,79.93114832,-7.051103537,72.88004478,-86.98225186,6.777262918
IC1C2=CC(c3ccccc3)(CC2)C1=C1C2CCC1C13OC21C1C=CC3O1,86.31115317,-1.957369365,84.35378381,-88.26852254,6.777248261
FC=CC=C1CC=CC1C1C2C=CC1C13CC21C1CCC3C1,81.58801987,0.143407826,81.7314277,-81.44461205,6.777076955
CCC(C=N)=CC1CC2CC1C13CC21C1C=CC3C1,80.27906482,-6.892998187,73.38606663,-87.17206301,6.777033827
C=CCC(C=C)CC1CC2CC1C13CC21C1CC3C=C1O,87.25506,2.778115,90.03317,-84.4769,6.776969
CC=CNC(C)(O)CC1=CC2OC1C13OC21C1CCC3C1,87.08521942,2.364314,89.44953342,-84.72090542,6.776914378
FC=CCCC=CC=CC=C1C2C=CC1C13CC21C1CC(CBr)C3C1,84.63393905,-0.225234707,84.40870434,-84.85917375,6.776831245
ClC=CCC=CC1CC2CC1C13OC21C1C=CC3O1,81.96034003,-8.436662875,73.52367715,-90.3970029,6.776803162
IC1C2CCC1C13NC21C1C=C(C2=CC=CC2)C3O1,91.94169771,10.58368173,102.5253794,-81.35801598,6.776691899
C=CC=CC=C(SCC)C(Br)=C1C23C4C=CC(C4)C12C1CC3CC1C,83.33745596,-3.263125805,80.07433016,-86.60058177,6.776494214
C=C1CC=CC(=C)C=C1C12C=CC(O1)C13OC21C1CCC3C1,85.85731168,-1.466117562,84.39119411,-87.32342924,6.776443294
CC1=C2C3=CC(=C2C2C45C6C=CC(C6)C24C2CCC5C2)C(=C3)C1,83.0949849,0.184658931,83.27964383,-82.91032597,6.77638619
C=CC1CC2C(=O)C1C13NC21C1C=CC3C1,81.05031574,-10.51788611,70.53242963,-91.56820185,6.776304116
ClC=CC=CC1C2C=CC1(Cl)C13CC21C1CCC3C1,83.65359511,-0.499456847,83.15413827,-84.15305196,6.776253407
CC=COC(=C(F)F)C1CC2CC1C13CC21C1C=CC3C1,78.83132229,-4.555710415,74.27561188,-83.38703271,6.776138993
CC=Cc1ccccc1C=C(C1=CC2C=CC(C1)C2=CC=CC1C2CCC1C13CC21C1C=CC3C1)c1ccccc1,83.28496196,-1.868807601,81.41615436,-85.15376956,6.775791601
C=CC1=C2C=C(C=CCCc3ccccc3)C(=C3C4C=CC3C35CC43C3CCC5S3)C1CC2,87.619043,-0.329093668,87.28994933,-87.94813667,6.775521014
C1=CC2CC3C1=C(C1C45C6C=CC(C6)C14C1CCC5C1)N2c1ccccc13,82.80980747,0.348705476,83.15851294,-82.46110199,6.775504479
BrC(C1CC2CC1C13CC21C1C=CC3C1)C1C=CC2=CC3CC4CC3C23NC413,80.65782464,-2.74169578,77.91612886,-83.39952042,6.775406929
C=CC1C23C4C=CC(C4)C12C1CC3CC1C=CC=CCCl,80.20777681,-7.076818833,73.13095798,-87.28459565,6.775252624
BrCC=CC1C23C4C=CC(C4)C12C1CCC3N1,86.55527092,2.308441346,88.86371227,-84.24682958,6.775226951
C=CC=C1C2C=CC1(C(=CC)CC)C13OC21C1CCC3C1,86.84036917,0.96389493,87.8042641,-85.87647424,6.775187836
CC=C1N=CC(CC)=C(C23CCC(C2)C24CC32C2C=CC4C2)O1,81.25756834,-1.246165505,80.01140284,-82.50373385,6.774995182
C=CC1C2C=CC1(S)C13CC21C1CCC3C1,84.71024847,1.108789359,85.81903782,-83.60145911,6.774976691
C=CC=COC(Br)CC1C2C=CC1C13CC21C1CCC3C1,80.62529,-0.22248,80.40282,-80.8478,6.77496
CC(=C1C=C1)N1C2C=CC1C13CC21C1CC(Cl)C3C1,84.10864125,-4.293579361,79.81506189,-88.40222061,6.774906367
IC1SCCC1C1C2C=CC1C13CC21C1CCC3C1,85.3173116,1.839769848,87.15708145,-83.47754176,6.77480638
C=CC1C2C=CC1(Cl)C13CC21C1CCC3(C(=C)C)C1,83.88049,-0.66857,83.21192,-84.5491,6.774776
CCC(=CC1C23C4C=CC(C4)C12C1CCC3C1)C=C1C(Br)C2=CC1C(c1ccccc1)C2,81.11917388,-0.36503675,80.75413713,-81.48421063,6.774609438
CC=C(C(Br)I)C1C2C=CC1C13CC21C1CCC3C1,84.16050657,-0.097427224,84.06307935,-84.2579338,6.774565342
O=C1C23C4CCC(O4)C12C1C=CC3S1,89.14872,1.618884,90.76761,-87.5298,6.774552
CCSC=C1C23C4C=CC(C4)C12C1(C=C(C)CC)CCC3C1,87.12720871,-0.113742279,87.01346643,-87.24095099,6.774542847
SC1=CC2CC1C13SC21C1CCC3C1,90.64867,4.681135,95.3298,-85.9675,6.774383
C=CC=CCC1C(CBr)C2CC1C13CC21C1C=CC3C1,79.40413347,-7.64460013,71.75953334,-87.0487336,6.774358056
CC=C1C2CCC1C13C4C=CC(C4)C21C3C=C(Cl)CI,84.29931138,-0.553797004,83.74551438,-84.85310838,6.774279646
CC=CC1C2C=CC1(Br)C13C4CCC(C4)C21C3Br,83.9456,0.450916,84.39651,-83.4947,6.774213
C=CC=CC1C2C=CC1C13OC21C1CCC3(N)C1,84.81469,0.710588,85.52528,-84.1041,6.774105
